ecgi,cluster,municipio,day_date,periodo,n_usuarios,n_sessoes,download_bytes,upload_bytes,dur_media_s,drop_pct_medio,congestionamento_medio,chamadas_total,mensagens_total,lat,lon
724050685015394,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-08,MADRUGADA,561,2173,35338380018,5453479557,487,0.0668,0.344,1571,1177,-27.586064,-48.609675
724050685015394,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-13,MANHA,1741,7762,114127071860,16908400595,479,0.0689,0.352,5594,4430,-27.586064,-48.609675
724050685015394,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-14,MADRUGADA,517,1866,38312592971,5465546041,480,0.0693,0.353,1362,1061,-27.586064,-48.609675
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-14,MANHA,1362,5523,98204580778,14510546221,479,0.0666,0.354,3973,3197,-27.528831,-48.513689
724050699925282,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-15,MADRUGADA,539,1982,35176753263,5395429956,472,0.0671,0.36,1383,1134,-27.599583,-48.620278
7240501005162643,RESIDENCIAL_NORTE,Florianopolis,2026-03-06,MADRUGADA,678,2407,35810944183,5530608482,477,0.0675,0.342,1840,1407,-27.542653,-48.505306
7240501003510334,CBD_BEIRAMAR,Florianopolis,2026-03-11,MADRUGADA,695,2629,38003675562,5833370089,475,0.069,0.353,1854,1556,-27.580392,-48.542172
724050697605949,COQUEIROS,Florianopolis,2026-03-04,MADRUGADA,1193,4429,152915765324,22851473773,480,0.069,0.359,3098,2556,-27.594117,-48.571572
724050697326900,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-05,MADRUGADA,665,2485,38266701123,5708738111,455,0.0669,0.342,1725,1418,-27.612839,-48.593017
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-07,MANHA,1063,4421,73618817066,10940353203,480,0.0684,0.35,3128,2419,-27.481442,-48.49175
724050699109710,INGLESES,Florianopolis,2026-03-08,TARDE,2069,9783,178048996435,26464305273,482,0.0683,0.35,7092,5661,-27.439417,-48.387583
724050699109710,INGLESES,Florianopolis,2026-03-11,NOITE,1723,7663,114717262506,17017504100,484,0.0693,0.348,5280,4412,-27.439417,-48.387583
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-11,MADRUGADA,1285,4732,168486653093,25824525288,482,0.0693,0.355,3273,2578,-27.673358,-48.656689
7240501003495238,TRINDADE,Florianopolis,2026-03-13,MADRUGADA,759,2755,43605106176,6401681572,476,0.0682,0.361,2022,1541,-27.596111,-48.525528
7240501005162546,CAMPECHE,Florianopolis,2026-03-14,MANHA,1245,4900,93825603271,14144481428,481,0.0687,0.347,3609,2795,-27.680831,-48.4925
724050698422520,SC401_CORREDOR,Florianopolis,2026-03-15,MANHA,993,4099,70607025514,10625691054,488,0.0658,0.359,2791,2221,-27.5843,-48.501864
7240501003508453,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-02,MADRUGADA,680,2551,41342304149,6197331122,482,0.0693,0.346,1874,1440,-27.603972,-48.581722
7240501003508453,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-03,MANHA,1932,8774,130165025517,19493161791,472,0.0695,0.348,6226,4960,-27.603972,-48.581722
7240501005162554,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-14,MANHA,1404,5728,112956673024,17125111629,468,0.069,0.358,4144,3322,-27.616389,-48.587497
7240501004011684,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-15,MADRUGADA,452,1606,32853570245,4742537631,491,0.0678,0.356,1177,960,-27.594453,-48.586731
724050684144778,CBD_BEIRAMAR,Florianopolis,2026-03-10,NOITE,2076,8979,136139364962,20152510420,484,0.0684,0.354,6442,5202,-27.595694,-48.548194
724050699521815,JURERE,Florianopolis,2026-03-12,MADRUGADA,590,2289,37962345462,5861801586,486,0.0681,0.346,1508,1277,-27.443222,-48.507111
724050684145529,LAGOA_CONCEICAO,Florianopolis,2026-03-12,MADRUGADA,584,2159,29701489543,4253844199,484,0.0706,0.354,1567,1207,-27.6044,-48.4752
724050684145529,LAGOA_CONCEICAO,Florianopolis,2026-03-12,MANHA,1722,7557,112130495602,17157431876,478,0.0674,0.347,5334,4210,-27.6044,-48.4752
724050687263808,INGLESES,Florianopolis,2026-03-12,MADRUGADA,559,2085,37116622048,5487906914,486,0.0666,0.356,1591,1214,-27.439722,-48.387592
724050683983270,CBD_BEIRAMAR,Florianopolis,2026-03-14,MADRUGADA,606,2185,35874249610,5152149235,475,0.0671,0.349,1646,1238,-27.591528,-48.552775
724050697545253,SC401_CORREDOR,Florianopolis,2026-03-15,MANHA,1052,4202,69713937634,10269031509,481,0.0691,0.355,2953,2468,-27.537189,-48.527061
724050687263808,INGLESES,Florianopolis,2026-03-06,NOITE,1695,7580,101918359851,15254159246,480,0.0673,0.349,5374,4257,-27.439722,-48.387592
724050698571150,SAO_JOSE_ROÇADO,Sao Jose,2026-03-06,NOITE,1182,5079,69088722493,9996854687,484,0.0689,0.351,3658,2878,-27.582717,-48.641497
7240501005172215,NORTE_ILHA,Florianopolis,2026-03-08,MANHA,1070,4371,73048841031,11131823842,501,0.0673,0.353,3198,2387,-27.451806,-48.452108
724050696484153,TRINDADE,Florianopolis,2026-03-11,MADRUGADA,706,2737,36219992712,5611136936,507,0.0674,0.352,1938,1477,-27.612097,-48.543378
724050699861713,SAO_JOSE_ROÇADO,Sao Jose,2026-03-12,MADRUGADA,365,1257,17472924311,2599504388,495,0.0681,0.349,961,733,-27.582278,-48.677056
724050699109710,INGLESES,Florianopolis,2026-03-12,MADRUGADA,557,2016,29231967747,4229683666,492,0.067,0.348,1549,1222,-27.439417,-48.387583
724050698571150,SAO_JOSE_ROÇADO,Sao Jose,2026-03-12,MADRUGADA,389,1513,16505049967,2568173970,468,0.0682,0.342,1062,838,-27.582717,-48.641497
724050699109710,INGLESES,Florianopolis,2026-03-14,MADRUGADA,506,1864,30772984465,4434737427,459,0.067,0.358,1337,1063,-27.439417,-48.387583
7240501005162732,NORTE_ILHA,Florianopolis,2026-03-05,NOITE,1528,6814,95941672362,14492149105,488,0.067,0.349,4783,3743,-27.496108,-48.418608
7240501003494940,SC401_CORREDOR,Florianopolis,2026-03-07,TARDE,1947,9051,157553124898,23508971055,493,0.0684,0.353,6426,5241,-27.578531,-48.510769
724050699925231,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-06,MANHA,1724,7487,109036974001,16435152398,479,0.0695,0.353,5347,4365,-27.600833,-48.648111
724050683793438,NORTE_ILHA,Florianopolis,2026-03-02,MADRUGADA,515,1926,25673899629,3641235896,493,0.0684,0.335,1279,1119,-27.482269,-48.491897
724050683790307,SC401_CORREDOR,Florianopolis,2026-03-05,MADRUGADA,545,1978,28289333171,4339515763,470,0.0708,0.353,1375,1162,-27.5865,-48.4968
7240501005172207,CAMPECHE,Florianopolis,2026-03-05,MADRUGADA,612,2293,33968039555,4930576138,478,0.07,0.346,1497,1281,-27.705278,-48.505556
7240501005162732,NORTE_ILHA,Florianopolis,2026-03-07,MADRUGADA,459,1756,31033179638,4617995506,471,0.0694,0.344,1233,969,-27.496108,-48.418608
724050699861772,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-12,NOITE,1621,6920,95509897054,14412811347,477,0.0693,0.35,5117,4077,-27.592778,-48.606389
7240501005162546,CAMPECHE,Florianopolis,2026-03-13,TARDE,2002,9216,131849157518,20057796580,480,0.0689,0.358,6623,5280,-27.680831,-48.4925
7240501005172215,NORTE_ILHA,Florianopolis,2026-03-15,MANHA,1045,4193,71430023257,10344372169,480,0.0689,0.345,3032,2368,-27.451806,-48.452108
7240501005172215,NORTE_ILHA,Florianopolis,2026-03-15,MADRUGADA,447,1574,25546904028,3938068201,487,0.0655,0.359,1177,920,-27.451806,-48.452108
724050696484323,NORTE_ILHA,Florianopolis,2026-03-15,MANHA,1046,4300,70970042600,10325197996,463,0.0686,0.351,2999,2294,-27.497669,-48.419811
724050699109663,NORTE_ILHA,Florianopolis,2026-03-15,NOITE,1892,8925,163078709219,24683604648,481,0.0692,0.354,6325,5220,-27.482361,-48.491944
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-15,MADRUGADA,460,1691,28229073667,4250915973,496,0.0697,0.347,1206,962,-27.481442,-48.49175
7240501003495076,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-04,NOITE,1912,8492,127398453117,19156649359,482,0.0689,0.356,6071,4939,-27.594458,-48.637742
7240501003495076,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-04,TARDE,2061,9687,142256347130,21839614629,474,0.0694,0.349,6772,5570,-27.594458,-48.637742
7240501005162686,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-04,NOITE,1620,7150,103069214369,15699542903,474,0.0694,0.349,5007,4007,-27.580831,-48.594167
724050696484323,NORTE_ILHA,Florianopolis,2026-03-09,TARDE,1862,8675,120717693830,18483208215,478,0.068,0.349,6145,4769,-27.497669,-48.419811
724050698098013,SC401_CORREDOR,Florianopolis,2026-03-09,MADRUGADA,522,2007,25199801102,3892784410,486,0.0699,0.354,1327,1117,-27.574,-48.533583
7240501003508453,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-11,MANHA,1863,8303,124692915117,18214907426,474,0.068,0.351,5977,4735,-27.603972,-48.581722
724050684145073,CBD_BEIRAMAR,Florianopolis,2026-03-14,MADRUGADA,612,2254,34915103622,5269033493,488,0.0696,0.345,1601,1318,-27.587967,-48.555231
724050696233975,PALHOCA_PEDRA_BRANCA,Palhoca,2026-03-02,MADRUGADA,885,3421,69078596835,10155782478,472,0.069,0.357,2403,1865,-27.641511,-48.7061
724050683935135,CANASVIEIRAS,Florianopolis,2026-03-02,MANHA,2086,9348,154380699861,23282802856,478,0.0682,0.351,6709,5243,-27.4292,-48.458697
724050685015378,SAO_JOSE_ROÇADO,Sao Jose,2026-03-04,MADRUGADA,420,1603,20157413698,3087439280,487,0.0691,0.339,1167,947,-27.567222,-48.617175
7240501005162783,UFSC,Florianopolis,2026-03-06,MADRUGADA,771,2920,48902289469,7320269399,480,0.0666,0.358,2112,1698,-27.596942,-48.549719
724050699861772,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-10,MADRUGADA,529,1934,31365068082,4626046595,488,0.0694,0.36,1451,1137,-27.592778,-48.606389
724050696484293,CANASVIEIRAS,Florianopolis,2026-03-13,MADRUGADA,713,2708,49125967915,7315433172,460,0.0681,0.356,1966,1522,-27.434297,-48.460603
724050696484269,AEROPORTO_HLZ,Florianopolis,2026-03-13,TARDE,2050,9633,141168967163,20980544974,476,0.0686,0.346,6715,5507,-27.664203,-48.534994
724050698410114,BIGUACU_BR101_NORTE,Biguacu,2026-03-08,TARDE,2596,12504,236747374787,36402944150,474,0.0697,0.344,8794,7128,-27.531419,-48.635089
7240501003962715,BIGUACU_BR101_NORTE,Biguacu,2026-03-09,MADRUGADA,696,2624,38740841572,5979338813,481,0.0675,0.354,1749,1489,-27.508108,-48.654131
724050698410114,BIGUACU_BR101_NORTE,Biguacu,2026-03-15,MADRUGADA,641,2393,44489832926,6718211314,455,0.0662,0.362,1638,1293,-27.531419,-48.635089
724050699925258,SAO_JOSE_ROÇADO,Sao Jose,2026-03-09,TARDE,1480,6630,90919681447,13316554946,474,0.068,0.354,4675,3874,-27.5465,-48.629694
724050699925258,SAO_JOSE_ROÇADO,Sao Jose,2026-03-09,MADRUGADA,375,1365,17863073298,2722739155,493,0.0708,0.346,1003,831,-27.5465,-48.629694
7240501005162627,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-09,MADRUGADA,700,2612,43396749841,6709686314,467,0.0697,0.335,1903,1530,-27.603889,-48.577778
7240501005162554,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-10,MADRUGADA,648,2374,37896461066,5702561965,474,0.0712,0.343,1735,1320,-27.616389,-48.587497
724050698410270,INGLESES,Florianopolis,2026-03-04,NOITE,1674,7424,111424386301,16257631349,477,0.0691,0.357,5220,4350,-27.462892,-48.383642
7240501005162708,INGLESES,Florianopolis,2026-03-04,MADRUGADA,531,1865,26624376288,3934080608,470,0.0682,0.338,1490,1137,-27.441667,-48.385831
724050684641828,CAMPECHE,Florianopolis,2026-03-01,MADRUGADA,515,1944,32962538398,4674392311,483,0.0694,0.351,1301,1035,-27.656481,-48.509303
724050697326900,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-02,MADRUGADA,637,2486,33957802855,4984039565,487,0.0681,0.338,1787,1383,-27.612839,-48.593017
7240501005162589,CAMPECHE,Florianopolis,2026-03-04,MADRUGADA,577,2129,27530512579,4110791842,478,0.0693,0.345,1493,1204,-27.751942,-48.504442
724050696484277,CAMPECHE,Florianopolis,2026-03-04,MANHA,1747,7600,104915381669,15522566381,485,0.0678,0.355,5409,4424,-27.682578,-48.491986
7240501005172207,CAMPECHE,Florianopolis,2026-03-05,MANHA,1840,8175,111298586454,17129718061,479,0.0681,0.354,5844,4673,-27.705278,-48.505556
724050698098013,SC401_CORREDOR,Florianopolis,2026-03-06,MADRUGADA,497,1845,27371825577,4078782382,491,0.0676,0.351,1257,1089,-27.574,-48.533583
724050683793438,NORTE_ILHA,Florianopolis,2026-03-08,TARDE,1879,8945,159650734675,24399529522,473,0.0688,0.348,6303,5115,-27.482269,-48.491897
724050698098013,SC401_CORREDOR,Florianopolis,2026-03-08,TARDE,1906,8953,149291742889,22389936364,476,0.0684,0.343,6434,5058,-27.574,-48.533583
724050698820053,CAMPECHE,Florianopolis,2026-03-11,MADRUGADA,603,2135,30993999093,4844875455,491,0.0701,0.352,1629,1213,-27.750786,-48.508767
724050696484293,CANASVIEIRAS,Florianopolis,2026-03-12,MADRUGADA,637,2351,35046920172,5408871417,499,0.0688,0.351,1784,1360,-27.434297,-48.460603
724050699654556,LAGOA_CONCEICAO,Florianopolis,2026-03-12,NOITE,1809,7887,109520911670,16240443731,481,0.0687,0.35,5868,4601,-27.63325,-48.473389
7240501005162716,LAGOA_CONCEICAO,Florianopolis,2026-03-10,NOITE,1814,7955,113484814394,17095025113,487,0.0695,0.35,5573,4498,-27.633306,-48.473306
724050684145529,LAGOA_CONCEICAO,Florianopolis,2026-03-07,MANHA,1213,4980,95590075300,14674959348,488,0.0682,0.342,3484,2708,-27.6044,-48.4752
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-10,MADRUGADA,553,2139,27600521924,4159099159,463,0.0684,0.362,1472,1137,-27.573889,-48.431667
7240501005319917,SC401_CORREDOR,Florianopolis,2026-03-03,MANHA,1565,6752,97139186954,14247062381,495,0.069,0.355,4850,3910,-27.56265,-48.516522
724050698571150,SAO_JOSE_ROÇADO,Sao Jose,2026-03-09,MANHA,1160,5065,63595195893,10066618556,474,0.0678,0.351,3600,2835,-27.582717,-48.641497
724050698571150,SAO_JOSE_ROÇADO,Sao Jose,2026-03-09,TARDE,1340,6155,71074868265,10708550361,485,0.0665,0.345,4358,3468,-27.582717,-48.641497
724050684142660,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-09,MADRUGADA,598,2295,33519621100,4978218543,466,0.0696,0.355,1643,1315,-27.6075,-48.638889
7240501005162686,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-10,TARDE,1940,8930,129186636357,19286890528,477,0.0696,0.352,6260,5103,-27.580831,-48.594167
7240501005172207,CAMPECHE,Florianopolis,2026-03-12,MADRUGADA,600,2242,34891293275,5250239558,468,0.0723,0.356,1589,1216,-27.705278,-48.505556
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-01,TARDE,2715,12606,237346284287,35169585829,483,0.0701,0.351,8972,7167,-27.586028,-48.547444
724050697342190,CBD_BEIRAMAR,Florianopolis,2026-03-04,MADRUGADA,677,2537,39363324207,5884573169,486,0.0664,0.346,1825,1513,-27.5834,-48.544683
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-08,MANHA,1501,6052,107133206590,15565126861,484,0.0681,0.349,4289,3397,-27.586028,-48.547444
724050697342190,CBD_BEIRAMAR,Florianopolis,2026-03-11,MADRUGADA,687,2505,34444693969,5233499017,493,0.0681,0.357,1817,1430,-27.5834,-48.544683
7240501003484449,CBD_BEIRAMAR,Florianopolis,2026-03-12,MADRUGADA,713,2612,36671980763,5500601416,480,0.0669,0.358,1911,1445,-27.594881,-48.54445
7240501003294445,SC401_CORREDOR,Florianopolis,2026-03-13,MANHA,1598,7014,97782347151,14807025631,479,0.0691,0.352,4921,3866,-27.538056,-48.527389
724050699844231,BIGUACU_BR101_NORTE,Biguacu,2026-03-08,NOITE,2568,12524,240119712479,36511891871,482,0.0686,0.349,8907,7076,-27.51925,-48.640444
7240501005162554,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-15,MANHA,1321,5450,103267009270,15513482307,485,0.0672,0.357,3854,3110,-27.616389,-48.587497
7240501005162856,JURERE,Florianopolis,2026-03-01,MADRUGADA,497,1788,37186067682,5356624365,494,0.0673,0.347,1317,1038,-27.439331,-48.489575
7240501004978224,BIGUACU_BR101_NORTE,Biguacu,2026-03-08,MADRUGADA,647,2372,47042441776,7024229858,490,0.0671,0.348,1749,1416,-27.508108,-48.654131
724050683935135,CANASVIEIRAS,Florianopolis,2026-03-02,MADRUGADA,747,2742,41991562005,6140617719,482,0.0692,0.344,2037,1621,-27.4292,-48.458697
724050696484293,CANASVIEIRAS,Florianopolis,2026-03-04,TARDE,2436,11619,200753821538,30026559406,483,0.0683,0.351,8218,6556,-27.434297,-48.460603
724050696484293,CANASVIEIRAS,Florianopolis,2026-03-04,NOITE,2182,9998,165636567377,25099809267,486,0.0678,0.345,7170,5631,-27.434297,-48.460603
7240501003294445,SC401_CORREDOR,Florianopolis,2026-03-09,MADRUGADA,470,1705,23353968846,3338859184,476,0.0672,0.35,1244,982,-27.538056,-48.527389
724050699654432,TRINDADE,Florianopolis,2026-03-11,NOITE,2180,9645,140888059447,21761858416,479,0.0676,0.349,6823,5507,-27.594083,-48.521139
7240501005162678,SC401_CORREDOR,Florianopolis,2026-03-15,MANHA,1113,4536,80154757990,12351419852,471,0.0678,0.355,3082,2692,-27.578497,-48.510581
724050685014142,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-10,MADRUGADA,509,1891,23414803649,3405556383,466,0.0663,0.358,1392,1132,-27.605047,-48.594306
7240501003861722,TRINDADE,Florianopolis,2026-03-05,MADRUGADA,692,2586,34363206615,5119658520,464,0.0685,0.361,1780,1428,-27.601811,-48.526975
7240501004978224,BIGUACU_BR101_NORTE,Biguacu,2026-03-12,MADRUGADA,702,2623,41336553425,6267402968,482,0.0689,0.342,1837,1531,-27.508108,-48.654131
724050697326900,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-01,MADRUGADA,562,2027,38474790482,5870208273,473,0.066,0.352,1458,1177,-27.612839,-48.593017
724050698571150,SAO_JOSE_ROÇADO,Sao Jose,2026-03-02,NOITE,1218,5288,70162071990,10414703590,482,0.0701,0.352,3778,3106,-27.582717,-48.641497
7240501005162724,CAMPECHE,Florianopolis,2026-03-02,MADRUGADA,584,2195,30420241496,4604756380,474,0.0713,0.364,1546,1307,-27.658331,-48.505831
724050699654467,SC401_CORREDOR,Florianopolis,2026-03-03,MADRUGADA,536,2058,28347097640,4269726457,488,0.0657,0.354,1430,1157,-27.574556,-48.510583
7240501005162678,SC401_CORREDOR,Florianopolis,2026-03-04,MANHA,1556,6664,96104495358,14178684020,481,0.0686,0.355,4737,3691,-27.578497,-48.510581
7240501005162775,CANASVIEIRAS,Florianopolis,2026-03-14,MADRUGADA,644,2373,55427645999,8353912094,489,0.0705,0.355,1720,1365,-27.434294,-48.460597
7240501005162678,SC401_CORREDOR,Florianopolis,2026-03-15,NOITE,1892,8631,147002287791,22690845389,482,0.0686,0.353,6317,4871,-27.578497,-48.510581
7240501004550410,UFSC,Florianopolis,2026-03-10,MADRUGADA,757,2816,48189987713,7457977714,479,0.0707,0.341,2022,1567,-27.590569,-48.557111
7240501005162708,INGLESES,Florianopolis,2026-03-11,NOITE,1631,7199,108402102789,16272005123,477,0.0689,0.353,5027,4042,-27.441667,-48.385831
724050683935003,UFSC,Florianopolis,2026-03-12,MANHA,2267,10167,147616576727,22394325990,488,0.0696,0.344,7344,5748,-27.594397,-48.556111
724050698586638,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-01,TARDE,2255,10736,188053780784,28162000587,481,0.0686,0.351,7555,6224,-27.607781,-48.634719
7240501003861722,TRINDADE,Florianopolis,2026-03-01,MADRUGADA,596,2240,43262181257,6485964717,493,0.066,0.357,1651,1234,-27.601811,-48.526975
724050699323290,AEROPORTO_HLZ,Florianopolis,2026-03-03,MADRUGADA,557,2066,29904357888,4265766347,492,0.0692,0.352,1418,1143,-27.687672,-48.565403
7240501005162538,AEROPORTO_HLZ,Florianopolis,2026-03-08,NOITE,2074,9804,175788539402,26184242517,483,0.0679,0.355,7002,5645,-27.66,-48.543331
724050699844282,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-15,MANHA,1251,5139,88066267882,13277671899,479,0.0699,0.357,3542,2901,-27.594139,-48.612611
724050683935372,AEROPORTO_HLZ,Florianopolis,2026-03-10,MADRUGADA,586,2176,30827597069,4674106111,465,0.0671,0.362,1553,1216,-27.7,-48.550647
7240501005162775,CANASVIEIRAS,Florianopolis,2026-03-04,MADRUGADA,689,2529,41599207306,6486207929,479,0.0707,0.35,1842,1514,-27.434294,-48.460597
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-10,MADRUGADA,698,2620,37782351761,5824418058,485,0.0705,0.361,1887,1481,-27.586028,-48.547444
724050699979439,SAO_JOSE_CENTRO,Sao Jose,2026-03-13,MADRUGADA,1154,4356,80469868907,11882307363,479,0.0675,0.351,3137,2452,-27.600028,-48.608417
7240501005162546,CAMPECHE,Florianopolis,2026-03-01,MADRUGADA,529,1927,34188719553,4806989198,485,0.068,0.355,1417,1142,-27.680831,-48.4925
724050684145073,CBD_BEIRAMAR,Florianopolis,2026-03-02,NOITE,2172,9392,146544579476,21740638169,481,0.0693,0.351,6642,5311,-27.587967,-48.555231
7240501003494940,SC401_CORREDOR,Florianopolis,2026-03-10,TARDE,1774,8048,108464073474,15926278614,478,0.0695,0.354,5837,4595,-27.578531,-48.510769
724050684646269,SAO_JOSE_CENTRO,Sao Jose,2026-03-12,MADRUGADA,1105,4211,78506596730,11557710063,480,0.0686,0.349,3047,2421,-27.608008,-48.62685
724050699979439,SAO_JOSE_CENTRO,Sao Jose,2026-03-14,MADRUGADA,1001,3757,87616853588,12967254445,470,0.0678,0.352,2780,2120,-27.600028,-48.608417
724050684145073,CBD_BEIRAMAR,Florianopolis,2026-03-02,MADRUGADA,688,2595,40015697650,5942724349,490,0.0673,0.337,1799,1507,-27.587967,-48.555231
724050696233975,PALHOCA_PEDRA_BRANCA,Palhoca,2026-03-05,MADRUGADA,845,3122,58464953491,9017607925,473,0.0689,0.34,2240,1817,-27.641511,-48.7061
724050697326900,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-10,NOITE,1955,8848,129975126841,19457465017,474,0.0685,0.346,6333,5219,-27.612839,-48.593017
7240501005162732,NORTE_ILHA,Florianopolis,2026-03-11,MANHA,1638,6928,93151587085,13583799161,471,0.0689,0.35,5055,3948,-27.496108,-48.418608
724050696233975,PALHOCA_PEDRA_BRANCA,Palhoca,2026-03-15,MANHA,1772,7397,169677235278,25120585461,472,0.0705,0.342,5314,4230,-27.641511,-48.7061
7240501005319917,SC401_CORREDOR,Florianopolis,2026-03-02,MADRUGADA,502,1901,25492153427,3881750018,490,0.0701,0.361,1317,1050,-27.56265,-48.516522
7240501004550410,UFSC,Florianopolis,2026-03-11,MADRUGADA,701,2641,41881395817,6314722076,488,0.0665,0.348,1834,1443,-27.590569,-48.557111
724050697368777,CBD_BEIRAMAR,Florianopolis,2026-03-01,TARDE,2609,11917,224028617032,33982099357,486,0.069,0.35,8737,6890,-27.595017,-48.548794
724050697342190,CBD_BEIRAMAR,Florianopolis,2026-03-06,MADRUGADA,711,2587,38378720801,5495379709,478,0.07,0.348,1942,1478,-27.5834,-48.544683
724050684142457,CBD_BEIRAMAR,Florianopolis,2026-03-09,MADRUGADA,679,2491,35502282965,5296650977,495,0.0687,0.353,1837,1433,-27.585,-48.544722
7240501004978224,BIGUACU_BR101_NORTE,Biguacu,2026-03-11,MADRUGADA,733,2671,42713592017,6400168900,489,0.0704,0.356,2126,1557,-27.508108,-48.654131
7240501005162520,INGLESES,Florianopolis,2026-03-15,MANHA,1192,4733,85397352296,13036071455,477,0.0685,0.344,3454,2827,-27.439442,-48.419442
7240501005938420,AEROPORTO_HLZ,Florianopolis,2026-03-04,MANHA,1738,7566,111013587185,16389184906,487,0.0676,0.355,5378,4299,-27.722875,-48.563117
7240501005309970,AEROPORTO_HLZ,Florianopolis,2026-03-07,MADRUGADA,525,1952,33981283378,5207461760,477,0.0664,0.349,1396,1091,-27.699858,-48.550608
724050697397122,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-10,MADRUGADA,503,1929,21272114945,3020059691,481,0.0694,0.354,1370,1072,-27.5886,-48.590167
724050697341860,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-11,MADRUGADA,550,2091,28531204118,4194343148,481,0.0726,0.332,1458,1155,-27.596094,-48.599653
7240501005162546,CAMPECHE,Florianopolis,2026-03-02,MADRUGADA,620,2242,33124526255,4947167488,462,0.0661,0.356,1655,1274,-27.680831,-48.4925
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-02,MADRUGADA,654,2497,37710447483,5796390670,488,0.0693,0.357,1729,1372,-27.528831,-48.513689
7240501005162643,RESIDENCIAL_NORTE,Florianopolis,2026-03-11,MADRUGADA,632,2251,38327324272,5411109443,474,0.0693,0.348,1707,1337,-27.542653,-48.505306
724050684142570,RESIDENCIAL_NORTE,Florianopolis,2026-03-12,MADRUGADA,671,2508,39519092547,5880322564,492,0.0664,0.341,1774,1367,-27.529258,-48.514072
7240501005162570,SC401_CORREDOR,Florianopolis,2026-03-14,NOITE,1904,8584,144020750417,21684427919,480,0.0687,0.348,6115,4976,-27.574167,-48.533889
7240501005162520,INGLESES,Florianopolis,2026-03-02,MADRUGADA,546,2046,27896871010,4291546108,474,0.0656,0.344,1526,1130,-27.439442,-48.419442
724050699109710,INGLESES,Florianopolis,2026-03-05,MADRUGADA,555,2096,31630302245,4419172001,500,0.0724,0.358,1471,1211,-27.439417,-48.387583
724050687263808,INGLESES,Florianopolis,2026-03-06,MADRUGADA,547,2029,28082329139,4080419791,487,0.0674,0.338,1445,1096,-27.439722,-48.387592
724050699842719,SAO_JOSE_ROÇADO,Sao Jose,2026-03-07,MANHA,814,3300,55123435490,8145727020,478,0.0671,0.36,2471,2005,-27.56575,-48.626139
724050698410270,INGLESES,Florianopolis,2026-03-11,MADRUGADA,540,2048,28927168142,4430837562,480,0.066,0.359,1476,1147,-27.462892,-48.383642
7240501003494940,SC401_CORREDOR,Florianopolis,2026-03-13,MADRUGADA,507,1886,28776734429,4164505532,494,0.0687,0.363,1390,1069,-27.578531,-48.510769
7240501004011684,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-02,TARDE,1876,8711,116417942336,17474323228,472,0.0675,0.348,6106,4972,-27.594453,-48.586731
7240501003495076,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-08,MADRUGADA,546,2083,33490605194,5325018359,484,0.0643,0.343,1433,1110,-27.594458,-48.637742
724050699925240,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-11,NOITE,1679,7441,100772040842,15032179088,481,0.07,0.346,5365,4254,-27.571944,-48.603917
