ecgi_origem,lat_origem,lon_origem,cluster_origem,municipio_origem,ecgi_destino,lat_destino,lon_destino,cluster_destino,municipio_destino,n_usuarios,n_transicoes,dist_km,periodo_predominante,pct_do_cluster_origem
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,192,193,4.369,MANHA,0.7
7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,197,202,13.631,MANHA,0.7
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,195,199,10.388,MANHA,0.9
7240501003495076,-27.594458,-48.637742,SAO_JOSE_KOBRASOL,Sao Jose,7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,192,194,16.06,MANHA,0.7
724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,724050699871824,-27.570472,-48.644611,SAO_JOSE_ROÇADO,Sao Jose,182,186,0.028,MANHA,0.8
7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,196,200,24.711,MANHA,0.7
724050699654467,-27.574556,-48.510583,SC401_CORREDOR,Florianopolis,724050697342190,-27.5834,-48.544683,CBD_BEIRAMAR,Florianopolis,209,213,3.502,MANHA,0.8
724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,209,211,9.379,MANHA,0.9
724050683793381,-27.599258,-48.579861,ESTREITO_CAPOEIRAS,Florianopolis,7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,191,193,12.503,MANHA,0.7
724050698586638,-27.607781,-48.634719,SAO_JOSE_KOBRASOL,Sao Jose,7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,168,173,13.64,MANHA,0.6
7240501005162716,-27.633306,-48.473306,LAGOA_CONCEICAO,Florianopolis,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,210,213,8.271,MANHA,0.8
7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,200,209,14.402,MANHA,0.7
724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,210,211,3.641,MANHA,0.7
7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,724050683793381,-27.599258,-48.579861,ESTREITO_CAPOEIRAS,Florianopolis,219,225,8.153,MANHA,0.7
724050684144778,-27.595694,-48.548194,CBD_BEIRAMAR,Florianopolis,724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,196,198,10.367,MANHA,0.6
7240501005162775,-27.434294,-48.460597,CANASVIEIRAS,Florianopolis,724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,162,166,20.321,MANHA,0.6
724050697342212,-27.528831,-48.513689,RESIDENCIAL_NORTE,Florianopolis,724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,187,188,4.403,MANHA,0.7
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,188,188,5.129,MANHA,0.8
724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,228,235,19.723,MANHA,1.0
7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,193,196,19.565,MANHA,0.7
7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,168,168,17.913,MANHA,0.6
7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,724050699654920,-27.443417,-48.502056,JURERE,Florianopolis,173,178,17.353,MANHA,0.5
724050697342212,-27.528831,-48.513689,RESIDENCIAL_NORTE,Florianopolis,7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,189,191,10.003,MANHA,0.7
724050699925258,-27.5465,-48.629694,SAO_JOSE_ROÇADO,Sao Jose,7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,205,205,15.408,MANHA,0.9
7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,7240501005162724,-27.658331,-48.505831,CAMPECHE,Florianopolis,204,205,19.718,MANHA,0.8
7240501003495564,-27.593478,-48.552089,UFSC,Florianopolis,724050699925258,-27.5465,-48.629694,SAO_JOSE_ROÇADO,Sao Jose,194,196,9.263,MANHA,0.7
724050698410254,-27.489517,-48.535633,JURERE,Florianopolis,724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,208,208,10.859,MANHA,0.8
724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,724050698098013,-27.574,-48.533583,SC401_CORREDOR,Florianopolis,236,239,4.345,MANHA,0.8
724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,724050685015394,-27.586064,-48.609675,SAO_JOSE_KOBRASOL,Sao Jose,193,193,1.943,MANHA,0.7
7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,724050699925231,-27.600833,-48.648111,SAO_JOSE_KOBRASOL,Sao Jose,206,209,20.345,MANHA,0.8
724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,189,190,3.591,TARDE,0.6
724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,7240501003861722,-27.601811,-48.526975,TRINDADE,Florianopolis,186,188,10.27,MANHA,0.7
7240501005162520,-27.439442,-48.419442,INGLESES,Florianopolis,7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,194,198,13.447,MANHA,0.7
7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,220,220,3.66,MANHA,0.8
724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,194,194,25.664,MANHA,0.7
7240501005162643,-27.542653,-48.505306,RESIDENCIAL_NORTE,Florianopolis,724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,202,202,11.417,MANHA,0.7
724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,724050698410289,-27.637456,-48.666794,PALHOCA_CENTRO,Palhoca,197,199,7.753,TARDE,0.7
7240501005162562,-27.604942,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,204,205,18.274,MANHA,0.8
7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,724050699871824,-27.570472,-48.644611,SAO_JOSE_ROÇADO,Sao Jose,173,174,17.11,MANHA,0.7
724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,724050699861578,-27.572972,-48.617889,SAO_JOSE_KOBRASOL,Sao Jose,200,201,2.477,MANHA,0.7
7240501005162520,-27.439442,-48.419442,INGLESES,Florianopolis,724050697605949,-27.594117,-48.571572,COQUEIROS,Florianopolis,197,199,22.823,MANHA,0.7
7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,182,185,24.436,MANHA,0.7
724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,198,198,17.097,MANHA,0.6
724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,207,213,16.63,MANHA,0.7
724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,724050699979439,-27.600028,-48.608417,SAO_JOSE_CENTRO,Sao Jose,212,215,10.034,MANHA,0.8
7240501005172215,-27.451806,-48.452108,NORTE_ILHA,Florianopolis,7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,210,212,18.791,MANHA,0.8
7240501005162520,-27.439442,-48.419442,INGLESES,Florianopolis,7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,172,172,24.009,MANHA,0.7
7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,724050697342190,-27.5834,-48.544683,CBD_BEIRAMAR,Florianopolis,168,172,4.288,MANHA,0.6
724050699861578,-27.572972,-48.617889,SAO_JOSE_KOBRASOL,Sao Jose,7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,208,213,10.594,MANHA,0.7
724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,186,189,8.397,MANHA,0.7
724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,724050683935372,-27.7,-48.550647,AEROPORTO_HLZ,Florianopolis,194,195,6.992,MANHA,0.7
7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,193,194,23.198,MANHA,0.6
724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,198,199,14.925,MANHA,0.9
724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,7240501005319917,-27.56265,-48.516522,SC401_CORREDOR,Florianopolis,198,199,8.998,MANHA,0.7
724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,205,213,24.171,MANHA,0.9
7240501005162775,-27.434294,-48.460597,CANASVIEIRAS,Florianopolis,7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,194,197,23.803,MANHA,0.7
724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,724050699109663,-27.482361,-48.491944,NORTE_ILHA,Florianopolis,218,220,22.263,MANHA,0.8
724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,724050684646269,-27.608008,-48.62685,SAO_JOSE_CENTRO,Sao Jose,196,199,3.677,MANHA,0.7
724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,219,221,10.108,MANHA,0.8
724050683935372,-27.7,-48.550647,AEROPORTO_HLZ,Florianopolis,724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,216,217,16.633,MANHA,0.8
724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,7240501005162724,-27.658331,-48.505831,CAMPECHE,Florianopolis,183,186,10.022,MANHA,0.7
724050699654467,-27.574556,-48.510583,SC401_CORREDOR,Florianopolis,724050684641844,-27.451714,-48.452175,NORTE_ILHA,Florianopolis,190,194,14.824,MANHA,0.7
724050699925282,-27.599583,-48.620278,SAO_JOSE_KOBRASOL,Sao Jose,724050699925240,-27.571944,-48.603917,ESTREITO_CAPOEIRAS,Sao Jose,175,181,3.471,MANHA,0.6
7240501003861722,-27.601811,-48.526975,TRINDADE,Florianopolis,7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,204,207,6.18,MANHA,0.7
724050684142570,-27.529258,-48.514072,RESIDENCIAL_NORTE,Florianopolis,724050699979439,-27.600028,-48.608417,SAO_JOSE_CENTRO,Sao Jose,203,205,12.182,MANHA,0.7
724050699979439,-27.600028,-48.608417,SAO_JOSE_CENTRO,Sao Jose,7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,208,208,3.05,MANHA,0.6
7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,7240501005162570,-27.574167,-48.533889,SC401_CORREDOR,Florianopolis,168,170,19.19,MANHA,0.6
724050699925231,-27.600833,-48.648111,SAO_JOSE_KOBRASOL,Sao Jose,724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,197,198,3.538,MANHA,0.7
724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,724050699871824,-27.570472,-48.644611,SAO_JOSE_ROÇADO,Sao Jose,194,194,6.495,MANHA,0.7
724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,724050685014142,-27.605047,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,196,197,5.079,MANHA,0.7
724050685014142,-27.605047,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,189,192,11.785,MANHA,0.7
7240501005319917,-27.56265,-48.516522,SC401_CORREDOR,Florianopolis,724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,204,204,12.194,MANHA,0.8
724050684641844,-27.451714,-48.452175,NORTE_ILHA,Florianopolis,7240501003508453,-27.603972,-48.581722,VIA_EXPRESSA_CORREDOR,Florianopolis,194,195,21.209,MANHA,0.8
724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,724050699871824,-27.570472,-48.644611,SAO_JOSE_ROÇADO,Sao Jose,177,177,29.24,MANHA,0.7
7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,192,193,3.171,MANHA,0.6
724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,724050696483882,-27.599642,-48.468531,LAGOA_CONCEICAO,Florianopolis,189,194,6.769,MANHA,0.6
724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,7240501003861722,-27.601811,-48.526975,TRINDADE,Florianopolis,197,202,3.427,MANHA,0.8
724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,724050699844282,-27.594139,-48.612611,SAO_JOSE_KOBRASOL,Sao Jose,197,199,7.318,MANHA,0.7
7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,7240501005162724,-27.658331,-48.505831,CAMPECHE,Florianopolis,179,182,8.08,MANHA,0.6
7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,208,209,13.317,MANHA,0.8
7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,724050683935003,-27.594397,-48.556111,UFSC,Florianopolis,208,212,0.71,MANHA,0.7
724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,210,211,22.109,MANHA,0.8
724050684144778,-27.595694,-48.548194,CBD_BEIRAMAR,Florianopolis,724050698410289,-27.637456,-48.666794,PALHOCA_CENTRO,Palhoca,227,234,12.574,MANHA,0.7
7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,192,197,4.249,MANHA,0.7
724050698410289,-27.637456,-48.666794,PALHOCA_CENTRO,Palhoca,724050699844282,-27.594139,-48.612611,SAO_JOSE_KOBRASOL,Sao Jose,167,172,7.19,MANHA,0.7
7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,7240501005162775,-27.434294,-48.460597,CANASVIEIRAS,Florianopolis,225,230,8.528,MANHA,0.9
7240501005162775,-27.434294,-48.460597,CANASVIEIRAS,Florianopolis,724050699654920,-27.443417,-48.502056,JURERE,Florianopolis,200,201,4.215,MANHA,0.7
724050699654920,-27.443417,-48.502056,JURERE,Florianopolis,724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,199,201,4.562,MANHA,0.8
724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,200,202,7.119,MANHA,0.7
7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,7240501005162724,-27.658331,-48.505831,CAMPECHE,Florianopolis,184,187,7.772,MANHA,0.7
724050684145073,-27.587967,-48.555231,CBD_BEIRAMAR,Florianopolis,7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,177,180,1.136,MANHA,0.6
724050698410289,-27.637456,-48.666794,PALHOCA_CENTRO,Palhoca,7240501005162716,-27.633306,-48.473306,LAGOA_CONCEICAO,Florianopolis,214,215,19.066,MANHA,0.9
7240501005162635,-27.592608,-48.555469,UFSC,Florianopolis,724050683793381,-27.599258,-48.579861,ESTREITO_CAPOEIRAS,Florianopolis,202,202,2.515,MANHA,0.7
724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,217,218,7.878,MANHA,0.8
724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,7240501005319917,-27.56265,-48.516522,SC401_CORREDOR,Florianopolis,183,189,9.47,MANHA,0.7
724050683935372,-27.7,-48.550647,AEROPORTO_HLZ,Florianopolis,7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,210,211,14.169,MANHA,0.8
724050697545253,-27.537189,-48.527061,SC401_CORREDOR,Florianopolis,724050697792102,-27.591372,-48.552747,CBD_BEIRAMAR,Florianopolis,171,171,6.535,MANHA,0.7
7240501000087309,-27.584058,-48.619528,SAO_JOSE_KOBRASOL,Sao Jose,724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,195,199,8.126,MANHA,0.7
724050699925240,-27.571944,-48.603917,ESTREITO_CAPOEIRAS,Sao Jose,7240501005162538,-27.66,-48.543331,AEROPORTO_HLZ,Florianopolis,202,203,11.468,MANHA,0.7
7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,194,197,16.589,MANHA,0.8
7240501003508453,-27.603972,-48.581722,VIA_EXPRESSA_CORREDOR,Florianopolis,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,203,205,5.255,MANHA,0.8
7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,7240501005162520,-27.439442,-48.419442,INGLESES,Florianopolis,183,184,19.803,MANHA,0.6
724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,7240501003495076,-27.594458,-48.637742,SAO_JOSE_KOBRASOL,Sao Jose,220,221,13.438,MANHA,0.8
724050697326900,-27.612839,-48.593017,VIA_EXPRESSA_CORREDOR,Florianopolis,7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,188,193,6.174,MANHA,0.7
724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,7240501005162740,-27.554614,-48.497806,RESIDENCIAL_NORTE,Florianopolis,202,205,11.85,MANHA,0.9
724050696483882,-27.599642,-48.468531,LAGOA_CONCEICAO,Florianopolis,7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,169,173,8.877,MANHA,0.6
724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,190,190,10.971,MANHA,0.7
724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,190,192,8.849,MANHA,0.7
724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,197,202,8.096,MANHA,0.9
724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,184,190,15.764,MANHA,0.7
724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,724050699925258,-27.5465,-48.629694,SAO_JOSE_ROÇADO,Sao Jose,214,215,7.799,MANHA,0.8
724050699861713,-27.582278,-48.677056,SAO_JOSE_ROÇADO,Sao Jose,724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,209,210,7.007,MANHA,0.9
724050683793438,-27.482269,-48.491897,NORTE_ILHA,Florianopolis,7240501005162520,-27.439442,-48.419442,INGLESES,Florianopolis,199,199,8.59,MANHA,0.8
7240501005162520,-27.439442,-48.419442,INGLESES,Florianopolis,724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,207,212,21.494,MANHA,0.8
724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,7240501005162775,-27.434294,-48.460597,CANASVIEIRAS,Florianopolis,199,199,18.699,MANHA,0.6
7240501003495238,-27.596111,-48.525528,TRINDADE,Florianopolis,7240501003294445,-27.538056,-48.527389,SC401_CORREDOR,Florianopolis,218,219,6.458,MANHA,0.7
724050697326900,-27.612839,-48.593017,VIA_EXPRESSA_CORREDOR,Florianopolis,724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,208,218,9.3,MANHA,0.8
724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,207,208,16.403,MANHA,0.8
7240501005172223,-27.605831,-48.531389,TRINDADE,Florianopolis,724050699844231,-27.51925,-48.640444,BIGUACU_BR101_NORTE,Biguacu,190,194,14.431,MANHA,0.6
7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,198,199,13.913,MANHA,0.8
7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,191,194,16.015,MANHA,0.7
7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,7240501005162570,-27.574167,-48.533889,SC401_CORREDOR,Florianopolis,202,205,15.617,MANHA,0.8
724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,197,204,8.9,MANHA,0.7
724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,202,202,17.995,MANHA,0.8
724050699109663,-27.482361,-48.491944,NORTE_ILHA,Florianopolis,724050697342190,-27.5834,-48.544683,CBD_BEIRAMAR,Florianopolis,193,195,12.38,MANHA,0.8
7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,190,191,7.589,MANHA,0.6
7240501005162520,-27.439442,-48.419442,INGLESES,Florianopolis,724050699861578,-27.572972,-48.617889,SAO_JOSE_KOBRASOL,Sao Jose,202,204,24.567,MANHA,0.8
724050699654432,-27.594083,-48.521139,TRINDADE,Florianopolis,7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,197,202,5.687,MANHA,0.7
724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,218,222,22.915,MANHA,0.8
724050699844282,-27.594139,-48.612611,SAO_JOSE_KOBRASOL,Sao Jose,724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,183,187,5.904,MANHA,0.7
724050683793438,-27.482269,-48.491897,NORTE_ILHA,Florianopolis,724050687263808,-27.439722,-48.387592,INGLESES,Florianopolis,198,198,11.327,MANHA,0.8
724050687263808,-27.439722,-48.387592,INGLESES,Florianopolis,724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,184,187,23.471,MANHA,0.7
724050684641844,-27.451714,-48.452175,NORTE_ILHA,Florianopolis,724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,211,216,15.62,MANHA,0.8
724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,187,194,11.828,MANHA,0.7
7240501005172207,-27.705278,-48.505556,CAMPECHE,Florianopolis,724050696484323,-27.497669,-48.419811,NORTE_ILHA,Florianopolis,176,178,24.583,MANHA,0.6
7240501005162708,-27.441667,-48.385831,INGLESES,Florianopolis,724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,200,205,23.431,MANHA,0.8
724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,211,211,17.727,MANHA,0.8
724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,7240501003495076,-27.594458,-48.637742,SAO_JOSE_KOBRASOL,Sao Jose,193,198,8.38,MANHA,0.6
724050683793381,-27.599258,-48.579861,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,223,225,19.887,MANHA,0.8
724050699925258,-27.5465,-48.629694,SAO_JOSE_ROÇADO,Sao Jose,724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,203,205,9.538,TARDE,0.9
724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,724050684145073,-27.587967,-48.555231,CBD_BEIRAMAR,Florianopolis,200,204,12.346,MANHA,0.7
7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,170,172,16.426,MANHA,0.7
7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,198,198,12.002,MANHA,0.7
724050697326900,-27.612839,-48.593017,VIA_EXPRESSA_CORREDOR,Florianopolis,7240501003495076,-27.594458,-48.637742,SAO_JOSE_KOBRASOL,Sao Jose,204,205,4.858,MANHA,0.8
724050699925240,-27.571944,-48.603917,ESTREITO_CAPOEIRAS,Sao Jose,724050699654467,-27.574556,-48.510583,SC401_CORREDOR,Florianopolis,207,210,9.204,MANHA,0.8
724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,7240501003370664,-27.673358,-48.656689,SAO_JOSE_BARREIROS,Palhoca,179,180,5.899,MANHA,0.7
7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,7240501004978224,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,184,192,23.636,MANHA,0.7
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,201,203,8.096,MANHA,0.9
7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,192,194,15.672,MANHA,0.8
